,Transit_Time,NormalValue,Transit_Time_Score
"101-57 94 STREET,11416,NYC",3247.0,52.38734706057893,3.143240823634736
"101-59 117 STREET,11419,NYC",3412.0,49.92539540435691,2.9955237242614148
"101-60 115 STREET,11419,NYC",3585.0,47.34407639510594,2.8406445837063563
"101-61 97 STREET,11416,NYC",3256.0,52.25305878842137,3.135183527305282
"101-64 106 STREET,11416,NYC",3526.0,48.224410623694425,2.8934646374216655
"101-65 133 STREET,11419,NYC",2686.0,60.75798269173381,3.645478961504028
"1010 3 AVENUE,10065,NYC",1109.0,84.2882721575649,5.057296329453894
"1010 5 AVENUE,10028,NYC",1835.0,73.45568487018801,4.40734109221128
"1010 ELDER AVENUE,10472,NYC",3617.0,46.866606982990156,2.811996418979409
"1010 LORIMER STREET,11222,NYC",593.0,91.98746642793196,5.519247985675918
"1010 NEW YORK AVENUE,11203,NYC",3174.0,53.47657415696807,3.2085944494180842
"1010 PUTNAM AVENUE,11221,NYC",2210.0,67.86034019695613,4.071620411817368
"1010 SHERMAN AVENUE,10456,NYC",2974.0,56.46075798269173,3.387645478961504
"10104 4 AVENUE,11209,NYC",3493.0,48.71680095493882,2.923008057296329
"1011 BELMONT AVENUE,11208,NYC",2819.0,58.773500447627576,3.5264100268576546
"1011 EAST 227 STREET,10466,NYC",5048.0,25.514771709937335,1.53088630259624
"1011 EAST 92 STREET,11236,NYC",3298.0,51.6263801850194,3.097582811101164
"1011 LONGFELLOW AVENUE,10459,NYC",2967.0,56.56520441659206,3.3939122649955236
"10116 4 AVENUE,11209,NYC",3520.0,48.31393613846613,2.8988361683079678
"1012 41 STREET,11219,NYC",3050.0,55.32676812891674,3.3196060877350044
"1012 CASTLETON AVENUE,10310,NYC",5848.0,13.578036407042674,0.8146821844225605
"1012 CONEY ISLAND AVENUE,11230,NYC",3155.0,53.76007162041182,3.225604297224709
"1012 EAST 38 STREET,11210,NYC",3729.0,45.195464040584895,2.7117278424350935
"1012 HOLLYWOOD AVENUE,10465,NYC",4086.0,39.86869591166816,2.3921217547000895
"1012 LOGAN AVENUE,10465,NYC",4010.0,41.00268576544315,2.460161145926589
"1012 OLMSTEAD AVENUE,10472,NYC",3642.0,46.49358400477469,2.789615040286481
"1012 RODER AVENUE,11230,NYC",3485.0,48.836168307967775,2.9301700984780665
"1013 EAST 228 STREET,10466,NYC",5128.0,24.321098179647876,1.4592658907788725
"1013 EAST 92 STREET,11236,NYC",3294.0,51.68606386153387,3.101163831692032
"1013 ELDER AVENUE,10472,NYC",3618.0,46.85168606386153,2.8111011638316916
"1013 FAILE STREET,10459,NYC",2903.0,57.520143240823636,3.451208594449418
"1013 REVERE AVENUE,10465,NYC",3894.0,42.73351238436288,2.5640107430617727
"1013 RHINELANDER AVENUE,10462,NYC",3795.0,44.21068337809609,2.6526410026857654
"1013 RUTLAND ROAD,11212,NYC",3531.0,48.14980602805132,2.8889883616830794
"1014 BAY RIDGE PARKWAY,11228,NYC",4027.0,40.749030140256636,2.444941808415398
"1014 CARROLL STREET,11225,NYC",2509.0,63.39898537749926,3.8039391226499553
"1014 EAST 7 STREET,11230,NYC",3350.0,50.85049239033124,3.051029543419874
"1015 66 STREET,11219,NYC",3737.0,45.07609668755595,2.704565801253357
"1015 CASTLE HILL AVENUE,10472,NYC",3528.0,48.194568785437184,2.891674127126231
"1015 EAST 38 STREET,11210,NYC",3725.0,45.255147717099376,2.7153088630259625
"1015 HOME STREET,10459,NYC",3392.0,50.22381378692927,3.013428827215756
"1015 QUINCY AVENUE,10465,NYC",4007.0,41.04744852282901,2.4628469113697404
"1015 SUMMIT AVENUE,10452,NYC",3001.0,56.05789316621904,3.3634735899731423
"1016 5 AVENUE,10028,NYC",1993.0,71.09817964786632,4.265890778871979
"1016 BEVERLEY ROAD,11218,NYC",2903.0,57.520143240823636,3.451208594449418
"1016 CARROLL STREET,11225,NYC",2503.0,63.488510892270966,3.809310653536258
"1017 8 AVENUE,11215,NYC",2025.0,70.62071023575052,4.237242614145031
"1017 EAST 213 STREET,10469,NYC",4796.0,29.274843330349157,1.7564905998209492
"1017 EAST 80 STREET,11236,NYC",3618.0,46.85168606386153,2.8111011638316916
"1017 ELDER AVENUE,10472,NYC",3611.0,46.95613249776186,2.8173679498657114
"1017 SUTTER AVENUE,11208,NYC",2965.0,56.595046254849294,3.3957027752909577
"1018 CLARKSON AVENUE,11212,NYC",3924.0,42.28588481050433,2.5371530886302596
"1019 CALHOUN AVENUE,10465,NYC",3935.0,42.12175470008953,2.5273052820053716
"1019 EAST 215 STREET,10469,NYC",4936.0,27.185914652342575,1.6311548791405543
"1019 EAST 228 STREET,10466,NYC",5144.0,24.08236347358998,1.4449418084153987
"1019 EAST 230 STREET,10466,NYC",4715.0,30.48343777976723,1.8290062667860336
"1019 EAST 80 STREET,11236,NYC",3623.0,46.77708146821844,2.8066248880931064
"1019 NELSON AVENUE,10452,NYC",2954.0,56.7591763652641,3.405550581915846
"1019 RATHBUN AVENUE,10309,NYC",5431.0,19.800059683676523,1.1880035810205913
"1019 SCHENCK AVENUE,11207,NYC",4243.0,37.52611160847508,2.2515666965085046
"1019 WESTWOOD AVENUE,10314,NYC",4744.0,30.050731125037302,1.803043867502238
"1019 WILLOUGHBY AVENUE,11221,NYC",1967.0,71.48612354521038,4.289167412712622
"102 3 PLACE,11231,NYC",1852.0,73.2020292450015,4.3921217547000895
"102 BAY 11 STREET,11228,NYC",4121.0,39.34646374216651,2.3607878245299907
"102 BRADHURST AVENUE,10039,NYC",2337.0,65.9653834676216,3.9579230080572962
"102 CHURCHILL AVENUE,10309,NYC",5429.0,19.82990152193375,1.189794091316025
"102 DEVOE STREET,11211,NYC",966.0,86.42196359295733,5.18531781557744
"102 EAST 22 STREET,10010,NYC",1011.0,85.7505222321695,5.14503133393017
"102 ELSON STREET,10314,NYC",4574.0,32.587287376902424,1.9552372426141453
"102 GRANT AVENUE,11208,NYC",3423.0,49.7612652939421,2.985675917636526
"102 GREENE STREET,10012,NYC",1658.0,76.09668755595345,4.565801253357207
"102 HAWLEY AVENUE,10312,NYC",5669.0,16.248880931065358,0.9749328558639214
"102 HONEY LANE,10307,NYC",6266.0,7.341092211280227,0.4404655326768136
"102 LIGHTHOUSE COURT,10473,NYC",4904.0,27.66338406445837,1.6598030438675022
"102 MADISON STREET,10002,NYC",2101.0,69.48672038197553,4.169203222918532
"102 OTIS AVENUE,10306,NYC",5168.0,23.724261414503133,1.4234556848701878
"102 PETRUS AVENUE,10312,NYC",5250.0,22.500746045956433,1.350044762757386
"102 SHARPE AVENUE,10302,NYC",5375.0,20.635631154879135,1.238137869292748
"102 SOUTH RAILROAD AVENUE,10305,NYC",4902.0,27.69322590271561,1.6615935541629365
"102 VAN BRUNT STREET,10312,NYC",5407.0,20.158161742763355,1.2094897045658013
"102 VERONICA PLACE,11226,NYC",2967.0,56.56520441659206,3.3939122649955236
"102 WEED AVENUE,10306,NYC",4960.0,26.827812593255743,1.6096687555953446
"102 WEIRFIELD STREET,11221,NYC",2495.0,63.60787824529991,3.8164726947179943
"102 WEST 118 STREET,10026,NYC",2135.0,68.97940913160251,4.138764547896151
"102 WEST 85 STREET,10024,NYC",1963.0,71.54580722172486,4.292748433303491
"102 WEST CEDARVIEW AVENUE,10306,NYC",5224.0,22.888689943300506,1.3733213965980302
"102 WEST END AVENUE,11235,NYC",4123.0,39.31662190390928,2.3589973142345566
"102-03 JAMES COURT,11414,NYC",4241.0,37.55595344673232,2.253357206803939
"102-03 RAU COURT,11414,NYC",4138.0,39.09280811698,2.3455684870188
"102-04 216 STREET,11429,NYC",4027.0,40.749030140256636,2.444941808415398
"102-05 46 AVENUE,11368,NYC",1923.0,72.14264398686959,4.328558639212175
"102-06 187 STREET,11423,NYC",3539.0,48.03043867502238,2.8818263205013426
"102-06 189 STREET,11423,NYC",3425.0,49.731423455684876,2.9838854073410923
"102-06 63 ROAD,11375,NYC",2234.0,67.50223813786928,4.050134288272157
"102-07 160 AVENUE,11414,NYC",3650.0,46.37421665174575,2.782452999104745
"102-08 62 AVENUE,11375,NYC",2444.0,64.36884512085945,3.8621307072515667
"102-09 37 AVENUE,11368,NYC",1878.0,72.81408534765741,4.3688451208594445
"102-09 REMINGTON STREET,11435,NYC",2267.0,67.00984780662489,4.020590868397493
"102-10 66 ROAD,11375,NYC",2033.0,70.50134288272157,4.230080572963295
"102-11 159 DRIVE,11414,NYC",3483.0,48.866010146225,2.9319606087735
"102-11 37 AVENUE,11368,NYC",,,
"102-12 27 AVENUE,11369,NYC",2674.0,60.93703372127723,3.6562220232766336
"102-12 65 AVENUE,11375,NYC",2188.0,68.18860041778574,4.091316025067144
"102-12A 160 AVENUE,11414,NYC",3656.0,46.28469113697403,2.7770814682184417
"102-14 LEWIS AVENUE,11368,NYC",2457.0,64.1748731721874,3.8504923903312442
"102-14 RUSSELL STREET,11414,NYC",3972.0,41.56968069233065,2.4941808415398388
"102-16 85 DRIVE,11418,NYC",2779.0,59.370337212772306,3.562220232766338
"102-17 37 AVENUE,11368,NYC",1861.0,73.06774097284392,4.384064458370635
"102-17 LEWIS AVENUE,11368,NYC",2457.0,64.1748731721874,3.8504923903312442
"102-18 187 STREET,11423,NYC",3565.0,47.6424947776783,2.858549686660698
"102-18 RUSSELL STREET,11414,NYC",3997.0,41.19665771411519,2.4717994628469113
"102-19 189 STREET,11423,NYC",3460.0,49.20919128618323,2.9525514771709935
"102-20 CHRISTIE AVENUE,11368,NYC",2286.0,66.72635034318114,4.003581020590868
"102-21 221 STREET,11429,NYC",3820.0,43.837660399880626,2.6302596239928375
"102-21 46 AVENUE,11368,NYC",1961.0,71.5756490599821,4.294538943598925
"102-22 1 STREET,11414,NYC",3979.0,41.465234258430314,2.4879140555058186
"102-22 187 STREET,11423,NYC",3574.0,47.50820650552075,2.8504923903312447
"102-22 213 STREET,11429,NYC",3959.0,41.76365264100269,2.5058191584601617
"102-23 LARUE AVENUE,11368,NYC",2521.0,63.219934347955835,3.79319606087735
"102-25 67 ROAD,11375,NYC",2020.0,70.69531483139362,4.241718889883617
"102-27 188 STREET,11423,NYC",3535.0,48.090122351536856,2.885407341092211
"102-28 187 STREET,11423,NYC",3590.0,47.26947179946285,2.8361683079677706
"102-29 46 AVENUE,11368,NYC",1979.0,71.30707251566696,4.278424350940018
"102-29 91 AVENUE,11418,NYC",2738.0,59.982094897045656,3.598925693822739
"102-30 187 STREET,11423,NYC",3594.0,47.20978812294837,2.832587287376902
"102-30 215 STREET,11429,NYC",3945.0,41.972545508803336,2.5183527305282
"102-30 QUEENS BOULEVARD,11375,NYC",1960.0,71.59056997911071,4.2954341987466425
"102-31 46 AVENUE,11368,NYC",1976.0,71.35183527305281,4.281110116383169
"102-31 RAU COURT,11414,NYC",4078.0,39.988063264697104,2.3992837958818263
"102-32 188 STREET,11423,NYC",3545.0,47.94091316025067,2.8764547896150403
"102-32 65 ROAD,11375,NYC",2215.0,67.78573560131304,4.067144136078782
"102-33 REMINGTON STREET,11435,NYC",2274.0,66.90540137272455,4.014324082363473
"102-34 1 STREET,11414,NYC",3963.0,41.70396896448821,2.5022381378692926
"102-34 220 STREET,11429,NYC",3785.0,44.359892569382275,2.6615935541629363
"102-35 64 ROAD,11375,NYC",2288.0,66.6965085049239,4.001790510295434
"102-36 85 ROAD,11418,NYC",3150.0,53.83467621605491,3.230080572963294
"102-36 89 STREET,11416,NYC",3077.0,54.92390331244405,3.295434198746643
"102-37 189 STREET,11423,NYC",3497.0,48.65711727842436,2.9194270367054616
"102-37 44 AVENUE,11368,NYC",1889.0,72.64995523724261,4.358997314234556
"102-40 67 DRIVE,11375,NYC",1989.0,71.15786332438078,4.269471799462847
"102-42 183 PLACE,11423,NYC",3363.0,50.65652044165921,3.0393912264995526
"102-43 JAMAICA AVENUE,11418,NYC",2492.0,63.65264100268577,3.819158460161146
"102-44 NICOLLS AVENUE,11368,NYC",2079.0,69.81498060280514,4.188898836168308
"102-47 65 ROAD,11375,NYC",2256.0,67.1739779170397,4.030438675022381
"102-50 NICOLLS AVENUE,11368,NYC",2093.0,69.60608773500448,4.176365264100268
"102-51 JAMAICA AVENUE,11418,NYC",2475.0,63.90629662787228,3.8343777976723366
"102-52 62 DRIVE,11375,NYC",2477.0,63.87645478961504,3.832587287376902
"102-55 67 DRIVE,11375,NYC",2035.0,70.47150104446433,4.22829006266786
"102-56 188 STREET,11423,NYC",3598.0,47.15010444643391,2.8290062667860343
"102-58 43 AVENUE,11368,NYC",1794.0,74.06744255446135,4.444046553267681
"1020 5 AVENUE,10028,NYC",1969.0,71.45628170695315,4.287376902417189
"1020 EAST 224 STREET,10466,NYC",5015.0,26.007162041181743,1.5604297224709045
"1020 GRAND CONCOURSE,10451,NYC",2818.0,58.7884213667562,3.5273052820053716
"1020 PARK AVENUE,10028,NYC",1515.0,78.23037899134587,4.693822739480752
"1021 38 STREET,11219,NYC",3063.0,55.1327961802447,3.307967770814682
"1021 EAST 213 STREET,10469,NYC",4402.0,35.15368546702476,2.109221128021485
"1021 NELSON AVENUE,10452,NYC",2962.0,56.639809012235155,3.3983885407341092
"1021 REMSEN AVENUE,11236,NYC",3438.0,49.53745150701283,2.97224709042077
"10210 AVENUE K,11236,NYC",3364.0,50.64159952253059,3.038495971351835
"10219 AVENUE L,11236,NYC",3552.0,47.836466726350345,2.8701880035810206
"10219 SEAVIEW AVENUE,11236,NYC",4023.0,40.80871381677112,2.448522829006267
"1022 85 STREET,11228,NYC",4071.0,40.09250969859743,2.405550581915846
"1022 EAST 226 STREET,10466,NYC",5005.0,26.15637123246792,1.5693822739480752
"1022 EAST 32 STREET,11210,NYC",3638.0,46.55326768128917,2.7931960608773503
"1023 76 STREET,11228,NYC",4109.0,39.525514771709936,2.371530886302596
"1023 COLLEGE AVENUE,10456,NYC",,,
"1023 EAST 94 STREET,11236,NYC",2984.0,56.31154879140555,3.378692927484333
"1023 OLYMPIA BOULEVARD,10306,NYC",4840.0,28.618322888689946,1.7170993733213966
"1023 THROGMORTON AVENUE,10465,NYC",4255.0,37.347060578931654,2.240823634735899
"1024 76 STREET,11228,NYC",4110.0,39.51059385258132,2.370635631154879
"1024 EAST 216 STREET,10469,NYC",5028.0,25.8131900925097,1.548791405550582
"1024 EAST 26 STREET,11210,NYC",3769.0,44.59862727544017,2.6759176365264103
"1024 WINTHROP STREET,11212,NYC",3805.0,44.06147418680991,2.6436884512085945
"1025 5 AVENUE,10028,NYC",1953.0,71.69501641301105,4.301700984780663
"1025 EAST 104 STREET,11236,NYC",3333.0,51.10414801551776,3.0662488809310653
"1025 EAST 226 STREET,10466,NYC",5006.0,26.141450313339305,1.5684870188003583
"1025 EAST 84 STREET,11236,NYC",3953.0,41.853178155774394,2.5111906893464635
"1025 LEGGETT AVENUE,10455,NYC",2689.0,60.713219934347954,3.642793196060877
"1026 HOE AVENUE,10459,NYC",2976.0,56.4309161444345,3.3858549686660697
"1026 OLYMPIA BOULEVARD,10306,NYC",4843.0,28.57356013130409,1.7144136078782455
"1027 71 STREET,11228,NYC",4202.0,38.13786929274844,2.2882721575649065
"1027 EAST 32 STREET,11210,NYC",3651.0,46.359295732617134,2.781557743957028
"1027 GLENMORE AVENUE,11208,NYC",2806.0,58.96747239629961,3.5380483437779766
"1027 REMSEN AVENUE,11236,NYC",3426.0,49.71650253655625,2.982990152193375
"1028 71 STREET,11228,NYC",4206.0,38.07818561623396,2.2846911369740375
"1028 78 STREET,11228,NYC",3893.0,42.748433303491495,2.5649059982094897
"1028 CLARENCE AVENUE,10465,NYC",4417.0,34.92987168009549,2.095792300805729
"1028 POST AVENUE,10302,NYC",5151.0,23.977917039689643,1.4386750223813785
"1029 70 STREET,11228,NYC",3984.0,41.39062966278723,2.4834377797672333
"1029 EAST 215 STREET,10469,NYC",4963.0,26.78304983586989,1.6069829901521933
"1029 EAST 95 STREET,11236,NYC",2903.0,57.520143240823636,3.451208594449418
"1029 REMSEN AVENUE,11236,NYC",3421.0,49.79110713219934,2.9874664279319605
"103 ATLANTIC AVENUE,10304,NYC",4722.0,30.378991345866908,1.8227394807520143
"103 ATLANTIC AVENUE,11201,NYC",2107.0,69.39719486720382,4.163831692032229
"103 BARBEY STREET,11207,NYC",2652.0,61.26529394210684,3.67591763652641
"103 BROADWAY,11249,NYC",1606.0,76.8725753506416,4.612354521038496
"103 EAST 10 STREET,10003,NYC",1384.0,80.18501939719486,4.811101163831692
"103 EAST 2 STREET,11218,NYC",2614.0,61.832288868994326,3.7099373321396594
"103 EAST 7 ROAD,11693,NYC",4131.0,39.19725455088033,2.35183527305282
"103 EAST 75 STREET,10021,NYC",1447.0,79.24500149209192,4.754700089525515
"103 ELM STREET,10310,NYC",5876.0,13.16025067144136,0.7896150402864817
"103 HAMILTON PLACE,10031,NYC",2413.0,64.83139361384661,3.889883616830797
"103 HANCOCK STREET,11216,NYC",1747.0,74.76872575350642,4.4861235452103845
"103 LIGHTHOUSE COURT,10473,NYC",4906.0,27.63354222620113,1.6580125335720677
"103 LOMBARD COURT,10312,NYC",4513.0,33.49746344374813,2.009847806624888
"103 MESEROLE STREET,11206,NYC",1138.0,83.85556550283498,5.031333930170098
"103 REGAN AVENUE,10310,NYC",5942.0,12.175470008952544,0.7305282005371526
"103 SANTA MONICA LANE,10309,NYC",5580.0,17.576842733512393,1.0546105640107435
"103 SAWYER AVENUE,10314,NYC",5380.0,20.561026559236055,1.2336615935541633
"103 SYLVIA STREET,10312,NYC",5242.0,22.62011339898538,1.3572068039391227
"103 VAN CORTLANDT AVENUE WEST,10463,NYC",3967.0,41.64428528797374,2.498657117278424
"103 WEST 117 STREET,10026,NYC",2078.0,69.82990152193375,4.189794091316025
"103 WEST 89 STREET,10024,NYC",1996.0,71.05341689048045,4.263205013428827
"103 WEST TREMONT AVENUE,10453,NYC",3038.0,55.50581915846016,3.33034914950761
"103 WOEHRLE AVENUE,10312,NYC",5949.0,12.071023575052223,0.7242614145031333
"103-02 27 AVENUE,11369,NYC",2643.0,61.3995822142644,3.6839749328558637
"103-02 29 AVENUE,11369,NYC",2723.0,60.20590868397493,3.6123545210384957
"103-03 223 STREET,11429,NYC",3978.0,41.48015517755894,2.4888093106535365
"103-04A 37 AVENUE,11368,NYC",1856.0,73.14234556848702,4.38854073410922
"103-06 218 PLACE,11429,NYC",3699.0,45.643091614443456,2.7385854968666075
"103-06 29 AVENUE,11369,NYC",2723.0,60.20590868397493,3.6123545210384957
"103-06 FARMERS BOULEVARD,11423,NYC",3473.0,49.0152193375112,2.940913160250672
"103-08 CORONA AVENUE,11368,NYC",2166.0,68.51686063861534,4.111011638316921
"103-08 LIBERTY AVENUE,11417,NYC",3282.0,51.86511489107729,3.1119068934646372
"103-08 METROPOLITAN AVENUE,11375,NYC",2573.0,62.44404655326768,3.746642793196061
"103-11 LEFFERTS BOULEVARD,11419,NYC",3299.0,51.61145926589078,3.0966875559534466
"103-12 94 STREET,11417,NYC",3177.0,53.431811399582216,3.2059086839749327
"103-13 103 STREET,11417,NYC",3444.0,49.447925992241125,2.9668755595344676
"103-14 127 STREET,11419,NYC",2505.0,63.458669054013725,3.8075201432408234
"103-14 172 STREET,11433,NYC",3163.0,53.64070426738287,3.218442256042972
"103-14 PLATTWOOD AVENUE,11417,NYC",3173.0,53.49149507609669,3.2094897045658013
"103-15 115 STREET,11419,NYC",3512.0,48.433303491495074,2.9059982094897046
"103-17 REMINGTON STREET,11435,NYC",2461.0,64.11518949567292,3.846911369740375
"103-18 PLATTWOOD AVENUE,11417,NYC",3163.0,53.64070426738287,3.218442256042972
"103-18 SPRINGFIELD BOULEVARD,11429,NYC",3689.0,45.79230080572964,2.7475380483437783
"103-19 110 STREET,11419,NYC",3261.0,52.178454192778275,3.1307072515666965
"103-19 129 STREET,11419,NYC",2615.0,61.81736794986571,3.7090420769919428
"103-20 217 LANE,11429,NYC",3688.0,45.80722172485825,2.748433303491495
"103-21 52 AVENUE,11368,NYC",2448.0,64.30916144434497,3.8585496866606976
"103-22 107 STREET,11417,NYC",3442.0,49.47776783049835,2.9686660698299008
"103-23 SPRINGFIELD BOULEVARD,11429,NYC",3717.0,45.37451507012832,2.722470904207699
"103-24 168 PLACE,11433,NYC",2941.0,56.95314831393613,3.417188898836168
"103-24 32 AVENUE,11369,NYC",2430.0,64.57773798866009,3.8746642793196053
"103-25 106 STREET,11417,NYC",3441.0,49.49268874962698,2.9695613249776187
"103-25 68 AVENUE,11375,NYC",2026.0,70.6057893166219,4.236347358997314
"103-26 127 STREET,11419,NYC",2538.0,62.96627872276932,3.7779767233661588
"103-26 68 AVENUE,11375,NYC",2045.0,70.32229185317816,4.219337511190689
"103-29 110 STREET,11419,NYC",3232.0,52.6111608475082,3.156669650850492
"103-29 177 STREET,11433,NYC",3070.0,55.028349746344375,3.301700984780662
"103-29 97 STREET,11417,NYC",3160.0,53.68546702476873,3.2211280214861233
"103-30 107 STREET,11417,NYC",3426.0,49.71650253655625,2.982990152193375
"103-30 125 STREET,11419,NYC",2663.0,61.101163831692034,3.666069829901522
"103-32 106 STREET,11417,NYC",3420.0,49.806028051327964,2.9883616830796775
"103-33 104 STREET,11417,NYC",3343.0,50.95493882423157,3.057296329453894
"103-35 109 STREET,11419,NYC",3457.0,49.25395404356908,2.9552372426141447
"103-37 108 STREET,11419,NYC",3492.0,48.731721874067446,2.9239033124440468
"103-38 98 STREET,11417,NYC",3208.0,52.96926290659504,3.1781557743957025
"103-39 91 STREET,11417,NYC",3090.0,54.72993136377201,3.2837958818263204
"103-40 96 STREET,11417,NYC",3140.0,53.98388540734109,3.2390331244404655
"103-43 120 STREET,11419,NYC",3541.0,48.00059683676514,2.8800358102059085
"103-44 108 STREET,11419,NYC",3479.0,48.92569382273948,2.935541629364369
"103-51 104 STREET,11417,NYC",3451.0,49.343479558340796,2.960608773500448
"103-59 52 AVENUE,11368,NYC",2448.0,64.30916144434497,3.8585496866606976
"103-63 102 STREET,11417,NYC",3341.0,50.98478066248881,3.0590868397493285
"1030 3 AVENUE,10065,NYC",1032.0,85.43718293046851,5.12623097582811
"1030 5 AVENUE,10028,NYC",1821.0,73.66457773798867,4.41987466427932
"1030 EAST 226 STREET,10466,NYC",5024.0,25.872873769024167,1.55237242614145
