,Drive_Time,NormalValue,Drive_Time_Score
"87-58 117 STREET,11418,NYC",2150.0,57.26477935054122,3.435886761032473
"87-59 112 STREET,11418,NYC",2196.0,56.30724396336386,3.3784346378018313
"87-61 116 STREET,11418,NYC",2203.0,56.161532056619485,3.369691923397169
"87-61 124 STREET,11418,NYC",2262.0,54.93338884263114,3.2960033305578684
"87-62 LITTLE NECK PARKWAY,11001,NYC",2770.0,44.35886761032472,2.661532056619483
"87-64 109 STREET,11418,NYC",2181.0,56.61948376353039,3.3971690258118232
"87-67 253 STREET,11426,NYC",2787.0,44.004995836802664,2.6402997502081598
"87-68 LITTLE NECK PARKWAY,11001,NYC",2785.0,44.0466278101582,2.642797668609492
"87-70 173 STREET,11432,NYC",2479.0,50.41631973355537,3.024979184013322
"87-72 109 STREET,11418,NYC",2171.0,56.827643630308074,3.4096586178184842
"87-73 254 STREET,11426,NYC",2761.0,44.546211490424646,2.6727726894254786
"87-84 257 STREET,11001,NYC",2837.0,42.96419650291424,2.5778517901748543
"87-85 94 STREET,11421,NYC",1973.0,60.94920899250624,3.6569525395503746
"87-86 202 STREET,11423,NYC",2469.0,50.62447960033305,3.037468776019983
"87-90 95 STREET,11421,NYC",2026.0,59.84596169858452,3.590757701915071
"87-93 109 STREET,11418,NYC",2205.0,56.11990008326394,3.3671940049958367
"87-97 112 STREET,11418,NYC",2165.0,56.95253955037469,3.417152373022481
"870 40 STREET,11232,NYC",2708.0,45.64945878434637,2.7389675270607823
"870 5 AVENUE,10065,NYC",1048.0,80.20399666944213,4.812239800166528
"870 59 STREET,11220,NYC",2777.0,44.213155703580355,2.652789342214821
"870 EAST 216 STREET,10467,NYC",2881.0,42.048293089092425,2.5228975853455453
"870 EAST 224 STREET,10466,NYC",3010.0,39.36303080766028,2.361781848459617
"870 LAMONT AVENUE,10309,NYC",4483.0,8.701082431307242,0.5220649458784345
"870 PACIFIC STREET,11238,NYC",1941.0,61.61532056619484,3.6969192339716903
"870 RIVERSIDE DRIVE,10032,NYC",3013.0,39.30058284762698,2.3580349708576187
"870 UNITED NATIONS PLAZA,10017,NYC",998.0,81.24479600333055,4.874687760199833
"870 WEST 181 STREET,10033,NYC",2962.0,40.362198168193174,2.4217318900915905
"8701 AVENUE A,11236,NYC",3103.0,37.42714404662782,2.245628642797669
"8701 SHORE ROAD,11209,NYC",2953.0,40.549542048293084,2.432972522897585
"8708 AVENUE NORTH,11236,NYC",2868.0,42.31890091590341,2.5391340549542045
"8709 15 AVENUE,11228,NYC",3038.0,38.78018318068276,2.3268109908409658
"871 50 STREET,11220,NYC",2894.0,41.77768526228143,2.5066611157368857
"871 EAST 34 STREET,11210,NYC",3090.0,37.697751873438804,2.261865112406328
"871 EAST 45 STREET,11203,NYC",3106.0,37.364696086594506,2.24188176519567
"871 ELBE AVENUE,10304,NYC",3487.0,29.433805162364706,1.7660283097418823
"871 ELSMERE PLACE,10460,NYC",2219.0,55.82847626977519,3.349708576186511
"871 HEGEMAN AVENUE,11208,NYC",2759.0,44.58784346378019,2.6752706078268114
"871 LIBERTY AVENUE,11208,NYC",2382.0,52.43547044129892,3.146128226477935
"871 UNDERHILL AVENUE,10473,NYC",2471.0,50.58284762697752,3.034970857618651
"8712 AVENUE J,11236,NYC",3048.0,38.57202331390508,2.3143213988343048
"8713 25 AVENUE,11214,NYC",3328.0,32.7435470441299,1.9646128226477937
"8713 26 AVENUE,11214,NYC",3368.0,31.91090757701916,1.9146544546211495
"8714 FLATLANDS AVENUE,11236,NYC",3065.0,38.21815154038302,2.293089092422981
"8717 AVENUE B,11236,NYC",3105.0,37.385512073272274,2.2431307243963365
"8718 AVENUE M,11236,NYC",2932.0,40.98667776852623,2.4592006661115735
"8721 BAY PARKWAY,11214,NYC",3152.0,36.407160699417155,2.1844296419650293
"8723 AVENUE A,11236,NYC",3097.0,37.552039966694416,2.253122398001665
"8726 19 AVENUE,11214,NYC",3234.0,34.700249791840136,2.082014987510408
"873 42 STREET,11232,NYC",2735.0,45.08742714404663,2.7052456286427975
"873 EAST 38 STREET,11210,NYC",3224.0,34.90840965861783,2.0945045795170696
"873 EAST 55 STREET,11234,NYC",3274.0,33.8676103247294,2.0320566194837637
"873 ELBE AVENUE,10304,NYC",3489.0,29.392173189009156,1.7635303913405493
"873 LAFAYETTE AVENUE,11221,NYC",1787.0,64.8209825145712,3.8892589508742716
"8730 26 AVENUE,11214,NYC",3362.0,32.03580349708575,1.922148209825145
"8732 19 AVENUE,11214,NYC",3238.0,34.61698584512905,2.077019150707743
"8734 21 AVENUE,11214,NYC",3196.0,35.49125728559534,2.1294754371357203
"8735 BAY PARKWAY,11214,NYC",3142.0,36.61532056619484,2.1969192339716903
"8736 25 AVENUE,11214,NYC",3320.0,32.91007493755204,1.9746044962531224
"8739 26 AVENUE,11214,NYC",3357.0,32.1398834304746,1.9283930058284757
"874 BERGEN STREET,11238,NYC",1905.0,62.364696086594506,3.74188176519567
"874 BROADWAY,10003,NYC",1162.0,77.83097418817653,4.669858451290591
"874 EAST 216 STREET,10467,NYC",2884.0,41.985845129059115,2.5191507077435467
"874 HANCOCK STREET,11233,NYC",2041.0,59.53372189841799,3.572023313905079
"874 STAFFORD AVENUE,10309,NYC",4531.0,7.701915070774362,0.4621149042464617
"8742 BAY 16 STREET,11214,NYC",3228.0,34.82514571190674,2.0895087427144046
"8745 15 AVENUE,11228,NYC",3052.0,38.48875936719401,2.30932556203164
"8745 16 AVENUE,11214,NYC",3169.0,36.05328892589509,2.163197335553705
"8746 17 AVENUE,11214,NYC",3180.0,35.82431307243962,2.1494587843463773
"8747 14 AVENUE,11228,NYC",3025.0,39.05079100749376,2.3430474604496254
"875 5 AVENUE,10065,NYC",1057.0,80.01665278934222,4.800999167360533
"875 EAST 8 STREET,11230,NYC",2845.0,42.79766860949209,2.5678601165695256
"875 ELBE AVENUE,10304,NYC",3491.0,29.35054121565362,1.7610324729392173
"875 ELSMERE PLACE,10460,NYC",2217.0,55.87010824313072,3.3522064945878434
"875 MORRISON AVENUE,10473,NYC",2210.0,56.015820149875104,3.360949208992506
"875 PARK AVENUE,10075,NYC",1160.0,77.87260616153206,4.672356369691924
"875 ST MARKS AVENUE,11213,NYC",2231.0,55.57868442964197,3.334721065778518
"875 WEST 181 STREET,10033,NYC",3047.0,38.592839300582845,2.3155703580349707
"876 JEWETT AVENUE,10314,NYC",3859.0,21.69025811823481,1.3014154870940884
"876 PARK AVENUE,10075,NYC",1140.0,78.28892589508743,4.697335553705246
"877 BROOK AVENUE,10451,NYC",2060.0,59.138218151540386,3.548293089092423
"877 ELBE AVENUE,10304,NYC",3493.0,29.308909242298085,1.758534554537885
"877 INTERVALE AVENUE,10459,NYC",1886.0,62.76019983347211,3.7656119900083262
"877 NORTH RAILROAD AVENUE,10306,NYC",3867.0,21.523730224812653,1.291423813488759
"878 WEST END AVENUE,10025,NYC",2392.0,52.227310574521226,3.1336386344712737
"8784 24 AVENUE,11214,NYC",3248.0,34.40882597835137,2.064529558701082
"8784 26 AVENUE,11214,NYC",3321.0,32.889258950874265,1.9733555370524558
"8788 19 AVENUE,11214,NYC",3272.0,33.90924229808493,2.034554537885096
"879 EAST 165 STREET,10459,NYC",2120.0,57.88925895087427,3.473355537052456
"879 GREENE AVENUE,11221,NYC",1975.0,60.90757701915071,3.6544546211490423
"879 LAFAYETTE AVENUE,11221,NYC",1776.0,65.04995836802664,3.902997502081598
"8796 24 AVENUE,11214,NYC",3243.0,34.51290591174022,2.070774354704413
"8797 14 AVENUE,11228,NYC",3051.0,38.509575353871774,2.3105745212323066
"88 ABINGDON AVENUE,10308,NYC",4601.0,6.244796003330549,0.37468776019983296
"88 ARDMORE AVENUE,10314,NYC",3851.0,21.85678601165695,1.311407160699417
"88 AUTUMN AVENUE,11208,NYC",2190.0,56.43213988343048,3.3859283930058286
"88 BAY 8 STREET,11228,NYC",3154.0,36.36552872606161,2.1819317235636966
"88 BEACH STREET,10304,NYC",3758.0,23.79267277268943,1.4275603663613656
"88 BLEECKER STREET,10012,NYC",1408.0,72.71024146544546,4.362614487926727
"88 CELESTE COURT,11229,NYC",3689.0,25.228975853455452,1.5137385512073271
"88 CENTRAL PARK WEST,10023,NYC",1289.0,75.18734388009992,4.511240632805995
"88 CHANDLER AVENUE,10314,NYC",3857.0,21.731890091590344,1.3039134054954207
"88 CHARLES STREET,10014,NYC",1660.0,67.4646128226478,4.047876769358868
"88 EAST 3 STREET,10003,NYC",1338.0,74.16736053288926,4.450041631973355
"88 EAST 42 STREET,11203,NYC",2709.0,45.628642797668604,2.7377185678601164
"88 ELDERT STREET,11207,NYC",2286.0,54.4338051623647,3.266028309741882
"88 GREENCROFT AVENUE,10308,NYC",4391.0,10.616153205661945,0.6369691923397167
"88 GREENWICH STREET,10006,NYC",1816.0,64.2173189009159,3.8530391340549537
"88 HALL STREET,11205,NYC",1401.0,72.85595337218984,4.3713572023313905
"88 HIGHLAND ROAD,10308,NYC",4471.0,8.950874271440469,0.5370524562864282
"88 HORATIO STREET,10014,NYC",1729.0,66.02830974188177,3.9616985845129062
"88 JANE STREET,10014,NYC",1758.0,65.42464612822647,3.9254787676935883
"88 KENILWORTH AVENUE,10312,NYC",4441.0,9.575353871773515,0.574521232306411
"88 LESLIE AVENUE,10305,NYC",3595.0,27.18567860116569,1.6311407160699414
"88 LEXINGTON AVENUE,10016,NYC",889.0,83.51373855120733,5.0108243130724395
"88 LIVONIA AVENUE,11212,NYC",2837.0,42.96419650291424,2.5778517901748543
"88 LORTEL AVENUE,10314,NYC",3637.0,26.311407160699417,1.5786844296419649
"88 MAGUIRE AVENUE,10309,NYC",4566.0,6.973355537052456,0.4184013322231473
"88 MARION STREET,11233,NYC",2216.0,55.89092422980849,3.3534554537885093
"88 MILLER AVENUE,11207,NYC",2397.0,52.12323064113239,3.127393838467943
"88 MORNINGSIDE AVENUE,10027,NYC",2083.0,58.659450457951706,3.5195670274771023
"88 NEWPORT STREET,11212,NYC",2887.0,41.92339716902581,2.5154038301415484
"88 PARK HILL LANE,10304,NYC",3688.0,25.249791840133213,1.5149875104079926
"88 PARK STREET,10306,NYC",4229.0,13.988343047460447,0.8393005828476268
"88 PORTAGE AVENUE,10314,NYC",3864.0,21.586178184845963,1.2951706910907577
"88 SLEEPY HOLLOW ROAD,10314,NYC",4124.0,16.17402164862615,0.970441298917569
"88-01 208 STREET,11427,NYC",2718.0,45.441298917568695,2.7264779350541217
"88-01 239 STREET,11426,NYC",2711.0,45.58701082431307,2.735220649458784
"88-02 35 AVENUE,11372,NYC",1397.0,72.93921731890092,4.376353039134055
"88-02 AUBREY AVENUE,11385,NYC",1685.0,66.94421315570358,4.016652789342214
"88-03 ARION ROAD,11417,NYC",2451.0,50.99916736053289,3.059950041631973
"88-04 WOODHAVEN BOULEVARD,11421,NYC",2103.0,58.24313072439634,3.4945878434637803
"88-05 82 AVENUE,11385,NYC",1757.0,65.44546211490425,3.9267277268942546
"88-06 158 AVENUE,11414,NYC",2542.0,49.10491257285595,2.946294754371357
"88-06 209 STREET,11427,NYC",2770.0,44.35886761032472,2.661532056619483
"88-08 151 AVENUE,11414,NYC",2497.0,50.041631973355535,3.002497918401332
"88-08 172 STREET,11432,NYC",2404.0,51.97751873438801,3.118651124063281
"88-08 192 STREET,11423,NYC",2520.0,49.56286427976686,2.9737718567860116
"88-08 195 STREET,11423,NYC",2431.0,51.415487094088256,3.084929225645295
"88-10 187 STREET,11423,NYC",2396.0,52.144046627810155,3.128642797668609
"88-10 34 AVENUE,11372,NYC",1459.0,71.64862614487927,4.298917568692756
"88-10 62 DRIVE,11374,NYC",1322.0,74.50041631973355,4.4700249791840125
"88-10 74 PLACE,11421,NYC",2372.0,52.6436303080766,3.158617818484596
"88-11 101 AVENUE,11416,NYC",2301.0,54.12156536219817,3.24729392173189
"88-11 102 STREET,11418,NYC",2062.0,59.09658617818484,3.5457951706910906
"88-11 34 AVENUE,11372,NYC",1335.0,74.22980849292256,4.453788509575353
"88-11 ELMHURST AVENUE,11373,NYC",1469.0,71.44046627810158,4.286427976686094
"88-11 FRANCIS LEWIS BOULEVARD,11427,NYC",2406.0,51.93588676103247,3.116153205661948
"88-11 PONTIAC STREET,11427,NYC",2674.0,46.35720233139051,2.7814321398834307
"88-12 79 AVENUE,11385,NYC",1756.0,65.46627810158202,3.927976686094921
"88-12 80 STREET,11421,NYC",2241.0,55.37052456286428,3.322231473771857
"88-12 ELMHURST AVENUE,11373,NYC",1470.0,71.4196502914238,4.2851790174854285
"88-13 209 STREET,11427,NYC",2768.0,44.400499583680265,2.664029975020816
"88-13 88 STREET,11421,NYC",2142.0,57.43130724396337,3.4458784346378017
"88-14 69 ROAD,11375,NYC",1739.0,65.82014987510408,3.949208992506245
"88-14 80 STREET,11421,NYC",2240.0,55.39134054954205,3.3234804329725227
"88-14 89 STREET,11421,NYC",2012.0,60.13738551207327,3.608243130724396
"88-15 158 AVENUE,11414,NYC",2540.0,49.14654454621149,2.948792672772689
"88-15 217 STREET,11427,NYC",2699.0,45.836802664446296,2.750208159866778
"88-15 VANDERVEER STREET,11427,NYC",2674.0,46.35720233139051,2.7814321398834307
"88-16 78 STREET,11421,NYC",2122.0,57.847626977518736,3.470857618651124
"88-17 238 STREET,11426,NYC",2711.0,45.58701082431307,2.735220649458784
"88-17 242 STREET,11426,NYC",2968.0,40.23730224812656,2.4142381348875936
"88-17 75 STREET,11421,NYC",2342.0,53.26810990840966,3.1960865945045795
"88-17 PONTIAC STREET,11427,NYC",2673.0,46.37801831806828,2.7826810990840967
"88-18 81 AVENUE,11385,NYC",1748.0,65.63280599500416,3.9379683597002497
"88-18 88 STREET,11421,NYC",2138.0,57.51457119067444,3.4508742714404663
"88-18 97 AVENUE,11416,NYC",2237.0,55.453788509575354,3.327227310574521
"88-18 UNION TURNPIKE,11385,NYC",1706.0,66.50707743547045,3.990424646128227
"88-19 89 STREET,11421,NYC",2015.0,60.07493755203996,3.6044962531223974
"88-19 COMMONWEALTH BOULEVARD,11426,NYC",2697.0,45.87843463780183,2.7527060782681096
"88-19 RUTLEDGE AVENUE,11385,NYC",1732.0,65.96586178184846,3.9579517069109076
"88-20 76 STREET,11421,NYC",2169.0,56.86927560366362,3.412156536219817
"88-20 PARSONS BOULEVARD,11432,NYC",2338.0,53.351373855120734,3.201082431307244
"88-20 UNION TURNPIKE,11385,NYC",1703.0,66.56952539550375,3.9941715237302247
"88-21 74 PLACE,11421,NYC",2359.0,52.91423813488759,3.1748542880932553
"88-21 75 AVENUE,11385,NYC",1734.0,65.92422980849292,3.9554537885095753
"88-21 85 STREET,11421,NYC",2071.0,58.909242298084926,3.5345545378850955
"88-22 78 STREET,11421,NYC",2124.0,57.805995004163194,3.4683597002497915
"88-22 PARSONS BOULEVARD,11432,NYC",2342.0,53.26810990840966,3.1960865945045795
"88-23 163 STREET,11432,NYC",2351.0,53.08076602830974,3.184845961698584
"88-23 89 STREET,11421,NYC",2018.0,60.01248959200666,3.600749375520399
"88-23 RANSOM STREET,11427,NYC",2667.0,46.502914238134885,2.790174854288093
"88-24 211 STREET,11427,NYC",2754.0,44.691923397169035,2.681515403830142
"88-24 69 ROAD,11375,NYC",1736.0,65.88259783513737,3.9529558701082426
"88-25 155 AVENUE,11414,NYC",2497.0,50.041631973355535,3.002497918401332
"88-25 88 STREET,11421,NYC",2134.0,57.59783513738551,3.4558701082431305
"88-26 239 STREET,11426,NYC",3006.0,39.44629475437136,2.3667776852622815
"88-27 202 STREET,11423,NYC",2484.0,50.31223980016653,3.0187343880099915
"88-27 74 PLACE,11421,NYC",2355.0,52.99750208159867,3.17985012489592
"88-27 86 STREET,11421,NYC",2159.0,57.0774354704413,3.424646128226478
"88-27 88 STREET,11421,NYC",2133.0,57.61865112406328,3.4571190674437964
"88-28 184 STREET,11423,NYC",2420.0,51.644462947543715,3.098667776852623
"88-28 69 AVENUE,11375,NYC",1722.0,66.17402164862614,3.970441298917568
"88-29 86 STREET,11421,NYC",2159.0,57.0774354704413,3.424646128226478
"88-29 ASHFORD STREET,11427,NYC",2825.0,43.21398834304746,2.5928393005828476
"88-29 BILLINGS STREET,11427,NYC",2807.0,43.588676103247295,2.6153205661948378
"88-30 182 STREET,11423,NYC",2404.0,51.97751873438801,3.118651124063281
"88-30 187 STREET,11423,NYC",2408.0,51.894254787676935,3.113655287260616
"88-30 214 STREET,11427,NYC",2718.0,45.441298917568695,2.7264779350541217
"88-30 54 AVENUE,11373,NYC",1394.0,73.00166527893421,4.380099916736053
"88-30 62 DRIVE,11374,NYC",1335.0,74.22980849292256,4.453788509575353
"88-31 86 STREET,11421,NYC",2157.0,57.11906744379684,3.4271440466278102
"88-32 249 STREET,11426,NYC",2755.0,44.67110741049126,2.6802664446294755
"88-32 74 AVENUE,11385,NYC",1752.0,65.54954204829309,3.932972522897585
"88-32 75 AVENUE,11385,NYC",1728.0,66.04912572855953,3.9629475437135717
"88-33 242 STREET,11426,NYC",2836.0,42.98501248959201,2.5791007493755203
"88-34 180 STREET,11432,NYC",2421.0,51.62364696086594,3.097418817651956
"88-34 54 AVENUE,11373,NYC",1392.0,73.04329725228976,4.3825978351373855
"88-35 81 ROAD,11385,NYC",1717.0,66.27810158201498,3.9766860949208986
"88-37 201 STREET,11423,NYC",2521.0,49.54204829308909,2.9725228975853453
"88-37 214 STREET,11427,NYC",2712.0,45.5661948376353,2.733971690258118
"88-37 249 STREET,11426,NYC",2757.0,44.629475437135724,2.677768526228143
"88-37 75 STREET,11421,NYC",2332.0,53.47626977518735,3.2085761865112405
"88-37 ELDERT LANE,11421,NYC",2224.0,55.72439633638634,3.3434637801831806
"88-38 184 PLACE,11423,NYC",2464.0,50.7285595337219,3.043713572023314
"88-38 187 PLACE,11423,NYC",2463.0,50.74937552039967,3.04496253122398
"88-38 199 STREET,11423,NYC",2492.0,50.14571190674438,3.008742714404663
"88-39 242 STREET,11426,NYC",2833.0,43.047460449625305,2.582847626977518
"88-40 163 STREET,11432,NYC",2364.0,52.81015820149875,3.168609492089925
"88-40 209 STREET,11427,NYC",2749.0,44.796003330557866,2.687760199833472
"88-40 79 AVENUE,11385,NYC",1773.0,65.11240632805996,3.9067443796835977
"88-42 138 STREET,11435,NYC",2083.0,58.659450457951706,3.5195670274771023
"88-42 202 STREET,11423,NYC",2491.0,50.16652789342215,3.0099916736053287
"88-43 80 STREET,11421,NYC",2226.0,55.682764363030806,3.3409658617818483
"88-43 WINCHESTER BOULEVARD,11427,NYC",2654.0,46.77352206494588,2.8064113238967527
"88-47 202 STREET,11423,NYC",2495.0,50.08326394671108,3.0049958368026646
"88-48 187 STREET,11423,NYC",2422.0,51.60283097418817,3.0961698584512902
"88-48 239 STREET,11426,NYC",2997.0,39.63363863447127,2.378018318068276
"88-48 COOPER AVENUE,11385,NYC",1666.0,67.33971690258119,4.040383014154871
"88-50 192 STREET,11423,NYC",2502.0,49.93755203996669,2.9962531223980013
"88-51 76 STREET,11421,NYC",2189.0,56.45295587010825,3.387177352206495
"88-51 DORAN AVENUE,11385,NYC",1732.0,65.96586178184846,3.9579517069109076
"88-53 75 STREET,11421,NYC",2324.0,53.6427976686095,3.2185678601165697
"88-54 75 STREET,11421,NYC",2324.0,53.6427976686095,3.2185678601165697
"88-54 76 STREET,11421,NYC",2188.0,56.47377185678601,3.3884263114071604
"88-56 62 DRIVE,11374,NYC",1315.0,74.64612822647794,4.478767693588677
"88-56 76 STREET,11421,NYC",2190.0,56.43213988343048,3.3859283930058286
"88-57 75 STREET,11421,NYC",2320.0,53.72606161532056,3.2235636969192334
"88-57 PITKIN AVENUE,11417,NYC",2399.0,52.08159866777685,3.124895920066611
"88-58 75 AVENUE,11385,NYC",1719.0,66.23646960865945,3.974188176519567
"88-60 180 STREET,11432,NYC",2406.0,51.93588676103247,3.116153205661948
"88-69 ELDERT LANE,11421,NYC",2242.0,55.349708576186515,3.320982514571191
"880 5 AVENUE,10021,NYC",1073.0,79.68359700249792,4.781015820149875
"880 68 STREET,11220,NYC",2704.0,45.73272273105745,2.743963363863447
"880 BLAKE AVENUE,11207,NYC",2673.0,46.37801831806828,2.7826810990840967
"880 BOYNTON AVENUE,10473,NYC",2283.0,54.496253122398,3.26977518734388
"880 EAST 147 STREET,10455,NYC",1746.0,65.6744379683597,3.9404662781015816
"880 THIERIOT AVENUE,10473,NYC",2460.0,50.81182348043297,3.048709408825978
"880 WEST 181 STREET,10033,NYC",3320.0,32.91007493755204,1.9746044962531224
"8807 BAY 16 STREET,11214,NYC",3171.0,36.01165695253955,2.1606994171523732
"881 EASTERN PARKWAY,11213,NYC",2249.0,55.20399666944213,3.3122398001665276
"881 WILLOWBROOK ROAD,10314,NYC",3774.0,23.45961698584513,1.4075770191507078
"8813 17 AVENUE,11214,NYC",3181.0,35.803497085761876,2.1482098251457127
"8814 BAY PARKWAY,11214,NYC",3125.0,36.969192339716905,2.218151540383014
"8819 COLONIAL ROAD,11209,NYC",3022.0,39.11323896752707,2.346794338051624
"882 58 STREET,11220,NYC",2788.0,43.984179850124896,2.639050791007494
"882 CARROLL STREET,11215,NYC",2500.0,49.97918401332223,2.9987510407993336
"882 UNION STREET,11215,NYC",2255.0,55.07910074937552,3.304746044962531
"8821 AVENUE A,11236,NYC",3085.0,37.80183180682764,2.2681099084096585
"8821 AVENUE NORTH,11236,NYC",2852.0,42.651956702747704,2.559117402164862
"883 68 STREET,11220,NYC",2709.0,45.628642797668604,2.7377185678601164
"883 ALBANY AVENUE,11203,NYC",2690.0,46.024146544546205,2.7614487926727724
"8832 20 AVENUE,11214,NYC",3218.0,35.03330557868442,2.101998334721065
"884 EAST 94 STREET,11236,NYC",3095.0,37.59367194004996,2.2556203164029975
"8840 26 AVENUE,11214,NYC",3299.0,33.34721065778517,2.00083263946711
"8845 17 AVENUE,11214,NYC",3184.0,35.741049125728566,2.144462947543714
"8849 18 AVENUE,11214,NYC",3185.0,35.72023313905079,2.143213988343047
"885 ALBANY AVENUE,11203,NYC",2692.0,45.98251457119067,2.75895087427144
"885 EAST 7 STREET,11230,NYC",2806.0,43.60949208992506,2.6165695253955037
"885 LAFAYETTE AVENUE,11221,NYC",1772.0,65.13322231473772,3.907993338884263
"885 WEST END AVENUE,10025,NYC",2301.0,54.12156536219817,3.24729392173189
"886 CRANFORD AVENUE,10466,NYC",2905.0,41.54870940882598,2.4929225645295587
"886 DELAFIELD AVENUE,10310,NYC",3999.0,18.77601998334721,1.1265611990008326
"886 FREEMAN STREET,10459,NYC",2276.0,54.64196502914238,3.278517901748543
"8860 BAY 16 STREET,11214,NYC",3207.0,35.262281432139886,2.115736885928393
"8861 19 AVENUE,11214,NYC",3258.0,34.20066611157368,2.0520399666944207
"8868 18 AVENUE,11214,NYC",3192.0,35.57452123230641,2.1344712739383844
"887 ST NICHOLAS AVENUE,10032,NYC",1861.0,63.280599500416315,3.7968359700249787
"8876 26 AVENUE,11214,NYC",3294.0,33.451290591174015,2.007077435470441
"8877 15 AVENUE,11228,NYC",3097.0,37.552039966694416,2.253122398001665
"888 CARROLL STREET,11215,NYC",2491.0,50.16652789342215,3.0099916736053287
"888 GRAND CONCOURSE,10451,NYC",1830.0,63.92589508742714,3.8355537052456286
"888 HOME STREET,10459,NYC",2216.0,55.89092422980849,3.3534554537885093
"888 PARK AVENUE,10075,NYC",1150.0,78.08076602830974,4.684845961698584
"8882 20 AVENUE,11214,NYC",3249.0,34.38800999167361,2.0632805995004166
"889 CAULDWELL AVENUE,10456,NYC",2090.0,58.513738551207325,3.5108243130724395
"8895 26 AVENUE,11214,NYC",3271.0,33.930058284762694,2.0358034970857615
"89 ALEXANDER AVENUE,10312,NYC",4504.0,8.263946711074098,0.49583680266444585
"89 ASPEN KNOLLS WAY,10312,NYC",4454.0,9.304746044962528,0.5582847626977516
"89 BEDFORD STREET,10014,NYC",1735.0,65.90341382181515,3.954204829308909
"89 CANNON AVENUE,10314,NYC",4109.0,16.486261448792675,0.9891756869275604
"89 CORONA AVENUE,10306,NYC",4420.0,10.01248959200666,0.6007493755203995
"89 CRYSTAL STREET,11208,NYC",2440.0,51.22814321398834,3.0736885928393
"89 DEAN STREET,11201,NYC",1902.0,62.42714404662781,3.7456286427976684
"89 DIVISION AVENUE,11249,NYC",1251.0,75.97835137385512,4.558701082431307
"89 DOVER GREEN,10312,NYC",4374.0,10.970024979184018,0.6582014987510411
"89 FRANKLIN AVENUE,11205,NYC",1431.0,72.23147377185678,4.333888426311407
"89 GRAND AVENUE,10301,NYC",3678.0,25.457951706910904,1.5274771024146543
"89 HERRICK AVENUE,10309,NYC",4589.0,6.4945878434637905,0.3896752706078274
"89 HOUSTON STREET,10302,NYC",4027.0,18.193172356369686,1.091590341382181
"89 LIPSETT AVENUE,10312,NYC",4670.0,4.80849292256454,0.2885095753538724
"89 MERSEREAU AVENUE,10303,NYC",4190.0,14.800166527893424,0.8880099916736054
"89 REDWOOD LOOP,10309,NYC",4454.0,9.304746044962528,0.5582847626977516
"89 SEIGEL STREET,11206,NYC",1379.0,73.31390507910075,4.398834304746045
"89 SKYLINE DRIVE,10304,NYC",3677.0,25.47876769358868,1.5287260616153207
"89 WOODCUTTERS LANE,10306,NYC",4452.0,9.346378018318063,0.5607826810990838
"89-01 120 STREET,11418,NYC",2208.0,56.05745212323064,3.3634471273938384
"89-02 VANDERVEER STREET,11427,NYC",2694.0,45.94088259783514,2.7564529558701083
"89-03 96 STREET,11421,NYC",2010.0,60.17901748542881,3.6107410491257284
"89-04 70 AVENUE,11375,NYC",1775.0,65.07077435470441,3.9042464612822645
"89-04 GOLD ROAD,11417,NYC",2390.0,52.26894254787677,3.136136552872606
"89-05 70 ROAD,11375,NYC",1783.0,64.90424646128227,3.8942547876769362
"89-05 PONTIAC STREET,11427,NYC",2681.0,46.21149042464613,2.7726894254787675
"89-06 175 STREET,11432,NYC",2397.0,52.12323064113239,3.127393838467943
"89-06 238 STREET,11426,NYC",2957.0,40.466278101582006,2.42797668609492
"89-07 78 STREET,11421,NYC",2139.0,57.49375520399667,3.4496253122398
"89-08 156 AVENUE,11414,NYC",2504.0,49.895920066611154,2.993755203996669
"89-08 209 STREET,11427,NYC",2816.0,43.401332223147385,2.604079933388843
"89-09 102 ROAD,11416,NYC",2368.0,52.72689425478767,3.1636136552872602
"89-09 107 AVENUE,11417,NYC",2392.0,52.227310574521226,3.1336386344712737
"89-09 145 STREET,11435,NYC",2244.0,55.30807660283097,3.318484596169858
"89-09 55 AVENUE,11373,NYC",1284.0,75.29142381348876,4.517485428809326
"89-10 102 ROAD,11416,NYC",2367.0,52.74771024146545,3.1648626144879266
"89-10 35 AVENUE,11372,NYC",1412.0,72.62697751873438,4.357618651124063
"89-10 GETTYSBURG STREET,11426,NYC",2699.0,45.836802664446296,2.750208159866778
"89-10 WHITNEY AVENUE,11373,NYC",1461.0,71.60699417152372,4.296419650291424
"89-11 187 PLACE,11423,NYC",2448.0,51.0616153205662,3.063696919233972
"89-11 91 AVENUE,11421,NYC",2053.0,59.28393005828476,3.5570358034970853
"89-12 183 STREET,11423,NYC",2509.0,49.79184013322231,2.9875104079933386
"89-14 107 STREET,11418,NYC",2149.0,57.285595337218986,3.437135720233139
"89-14 241 STREET,11426,NYC",2841.0,42.88093255620316,2.5728559533721898
"89-14 78 STREET,11421,NYC",2141.0,57.452123230641135,3.447127393838468
"89-14 97 AVENUE,11416,NYC",2224.0,55.72439633638634,3.3434637801831806
"89-15 211 STREET,11427,NYC",2737.0,45.04579517069109,2.7027477102414657
"89-15 89 AVENUE,11421,NYC",2039.0,59.57535387177352,3.5745212323064113
"89-16 118 STREET,11418,NYC",2265.0,54.870940882597836,3.29225645295587
"89-16 172 STREET,11432,NYC",2421.0,51.62364696086594,3.097418817651956
